;Scopy version,f4beeb1
;Exported on,lundi octobre 13/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
5092,3.089,0.29277,-0.00364211
5093,3.09,0.29277,-0.00364211
5094,3.091,0.29277,-0.00364211
5095,3.092,0.29277,-0.00538096
5096,3.093,0.29277,-0.00538096
5097,3.094,0.29277,-0.00538096
5098,3.095,0.29277,-0.00538096
5099,3.096,0.29277,-0.00538096
5100,3.097,0.29277,-0.00538096
5101,3.098,0.29277,-0.00538096
5102,3.099,0.29277,-0.00538096
5103,3.1,0.29277,-0.00538096
5104,3.101,0.29277,-0.00538096
5105,3.102,0.29277,-0.00538096
5106,3.103,0.29277,-0.00538096
5107,3.104,0.29277,-0.00364211
5108,3.105,0.29277,-0.00364211
5109,3.106,0.29277,-0.00364211
5110,3.107,0.29277,-0.00364211
5111,3.108,0.29277,-0.00364211
5112,3.109,0.29277,-0.00364211
5113,3.11,0.29277,-0.00364211
5114,3.111,0.29277,-0.00538096
5115,3.112,0.29277,-0.00538096
5116,3.113,0.29277,-0.00538096
5117,3.114,0.29277,-0.00538096
5118,3.115,0.29277,-0.00538096
5119,3.116,0.29277,-0.00538096
5120,3.117,0.29277,-0.00538096
5121,3.118,0.29277,-0.00538096
5122,3.119,0.29277,-0.00538096
5123,3.12,0.29277,-0.00538096
5124,3.121,0.29277,-0.00538096
5125,3.122,0.29277,-0.00538096
5126,3.123,0.29277,-0.00538096
5127,3.124,0.29277,-0.00538096
5128,3.125,0.29277,-0.00364211
5129,3.126,0.29277,-0.00364211
5130,3.127,0.29277,-0.00364211
5131,3.128,0.29277,-0.00364211
5132,3.129,0.29277,-0.00364211
5133,3.13,0.29277,-0.00364211
5134,3.131,0.29277,-0.00538096
5135,3.132,0.29277,-0.00538096
5136,3.133,0.29277,-0.00538096
5137,3.134,0.291031,-0.00538096
5138,3.135,0.284076,-0.00538096
5139,3.136,0.151923,-0.00538096
5140,3.137,0.131057,-0.00538096
5141,3.138,0.12758,-0.00364211
5142,3.139,0.12758,-0.00364211
5143,3.14,0.125841,-0.00364211
5144,3.141,0.125841,-0.00364211
5145,3.142,0.125841,-0.00364211
5146,3.143,0.125841,-0.00364211
5147,3.144,0.125841,-0.00364211
5148,3.145,0.125841,-0.00364211
5149,3.146,0.125841,-0.00364211
5150,3.147,0.125841,-0.00364211
5151,3.148,0.125841,-0.00364211
5152,3.149,0.125841,-0.00364211
5153,3.15,0.125841,-0.00364211
5154,3.151,0.125841,-0.00364211
5155,3.152,0.125841,-0.00538096
5156,3.153,0.125841,-0.00538096
5157,3.154,0.125841,-0.00538096
5158,3.155,0.125841,-0.00538096
5159,3.156,0.125841,-0.00538096
5160,3.157,0.125841,-0.00538096
5161,3.158,0.125841,-0.00538096
5162,3.159,0.125841,-0.00538096
5163,3.16,0.125841,-0.00364211
5164,3.161,0.125841,-0.00364211
5165,3.162,0.125841,-0.00364211
5166,3.163,0.125841,-0.00364211
5167,3.164,0.125841,-0.00364211
5168,3.165,0.125841,-0.00364211
5169,3.166,0.125841,-0.00364211
5170,3.167,0.125841,-0.00364211
5171,3.168,0.125841,-0.00364211
5172,3.169,0.125841,-0.00364211
5173,3.17,0.125841,-0.00364211
5174,3.171,0.125841,-0.00364211
5175,3.172,0.125841,-0.00538096
5176,3.173,0.125841,-0.00538096
5177,3.174,0.125841,-0.00538096
5178,3.175,0.125841,-0.00538096
5179,3.176,0.125841,-0.00538096
5180,3.177,0.125841,-0.00538096
5181,3.178,0.125841,-0.00538096
5182,3.179,0.125841,-0.00538096
5183,3.18,0.125841,-0.00538096
5184,3.181,0.125841,-0.00364211
5185,3.182,0.125841,-0.00364211
5186,3.183,0.125841,-0.00364211
5187,3.184,0.125841,-0.00364211
5188,3.185,0.125841,-0.00364211
5189,3.186,0.125841,-0.00364211
5190,3.187,0.125841,-0.00364211
5191,3.188,0.125841,-0.00364211
5192,3.189,0.125841,-0.00364211
5193,3.19,0.125841,-0.00364211
5194,3.191,0.125841,-0.00364211
5195,3.192,0.125841,-0.00538096
5196,3.193,0.125841,-0.00538096
5197,3.194,0.125841,-0.00538096
5198,3.195,0.125841,-0.00538096
5199,3.196,0.125841,-0.00538096
5200,3.197,0.125841,-0.00538096
5201,3.198,0.125841,-0.00538096
5202,3.199,0.125841,-0.00364211
5203,3.2,0.125841,-0.00711981
5204,3.201,0.125841,-0.00364211
5205,3.202,0.125841,-0.00364211
5206,3.203,0.125841,-0.00364211
5207,3.204,0.125841,-0.00364211
5208,3.205,0.125841,-0.00364211
5209,3.206,0.125841,-0.00364211
5210,3.207,0.125841,-0.00364211
5211,3.208,0.125841,-0.00364211
5212,3.209,0.125841,-0.00364211
5213,3.21,0.125841,-0.00364211
5214,3.211,0.125841,-0.00364211
5215,3.212,0.125841,-0.00538096
5216,3.213,0.125841,-0.00538096
5217,3.214,0.125841,-0.00538096
5218,3.215,0.125841,-0.00538096
5219,3.216,0.125841,-0.00538096
5220,3.217,0.125841,-0.00538096
5221,3.218,0.125841,-0.00538096
5222,3.219,0.125841,-0.00538096
5223,3.22,0.125841,-0.00538096
5224,3.221,0.125841,-0.00364211
5225,3.222,0.125841,-0.00364211
5226,3.223,0.125841,-0.00364211
5227,3.224,0.125841,-0.00364211
5228,3.225,0.125841,-0.00364211
5229,3.226,0.125841,-0.00364211
5230,3.227,0.125841,-0.00364211
5231,3.228,0.125841,-0.00364211
5232,3.229,0.125841,-0.00364211
5233,3.23,0.125841,-0.00364211
5234,3.231,0.125841,-0.00364211
5235,3.232,0.125841,-0.00538096
5236,3.233,0.125841,-0.00538096
5237,3.234,0.125841,-0.00538096
5238,3.235,0.125841,-0.00538096
5239,3.236,0.125841,-0.00538096
5240,3.237,0.125841,-0.00538096
5241,3.238,0.125841,-0.00538096
5242,3.239,0.125841,-0.00364211
5243,3.24,0.125841,-0.00364211
5244,3.241,0.125841,-0.00364211
5245,3.242,0.125841,-0.00364211
5246,3.243,0.125841,-0.00364211
5247,3.244,0.125841,-0.00364211
5248,3.245,0.125841,-0.00364211
5249,3.246,0.125841,-0.00364211
5250,3.247,0.125841,-0.00364211
5251,3.248,0.125841,-0.00364211
5252,3.249,0.125841,-0.00364211
5253,3.25,0.125841,-0.00364211
5254,3.251,0.125841,-0.00364211
5255,3.252,0.125841,-0.00538096
5256,3.253,0.125841,-0.00538096
5257,3.254,0.125841,-0.00538096
5258,3.255,0.125841,-0.00538096
5259,3.256,0.125841,-0.00538096
5260,3.257,0.125841,-0.00538096
5261,3.258,0.125841,-0.00538096
5262,3.259,0.125841,-0.00538096
5263,3.26,0.125841,-0.00364211
5264,3.261,0.125841,-0.00364211
5265,3.262,0.125841,-0.00364211
5266,3.263,0.125841,-0.00364211
5267,3.264,0.125841,-0.00364211
5268,3.265,0.125841,-0.00364211
5269,3.266,0.125841,-0.00364211
5270,3.267,0.125841,-0.00364211
5271,3.268,0.125841,-0.00364211
5272,3.269,0.125841,-0.00364211
5273,3.27,0.125841,-0.00364211
5274,3.271,0.125841,-0.00364211
5275,3.272,0.125841,-0.00538096
5276,3.273,0.125841,-0.00538096
5277,3.274,0.125841,-0.00538096
5278,3.275,0.125841,-0.00538096
5279,3.276,0.125841,-0.00538096
5280,3.277,0.125841,-0.00538096
5281,3.278,0.125841,-0.00538096
5282,3.279,0.125841,-0.00364211
5283,3.28,0.125841,-0.00364211
5284,3.281,0.125841,-0.00364211
5285,3.282,0.125841,-0.00364211
5286,3.283,0.125841,-0.00364211
5287,3.284,0.125841,-0.00364211
5288,3.285,0.125841,-0.00364211
5289,3.286,0.125841,-0.00364211
5290,3.287,0.125841,-0.00364211
5291,3.288,0.125841,-0.00364211
5292,3.289,0.125841,-0.00364211
5293,3.29,0.125841,-0.00364211
5294,3.291,0.125841,-0.00364211
5295,3.292,0.125841,-0.00538096
5296,3.293,0.125841,-0.00538096
5297,3.294,0.125841,-0.00538096
5298,3.295,0.125841,-0.00538096
5299,3.296,0.125841,-0.00538096
5300,3.297,0.125841,-0.00538096
5301,3.298,0.125841,-0.00538096
5302,3.299,0.125841,-0.00538096
5303,3.3,0.125841,-0.00364211
5304,3.301,0.125841,-0.00364211
5305,3.302,0.125841,-0.00364211
5306,3.303,0.125841,-0.00364211
5307,3.304,0.125841,-0.00364211
5308,3.305,0.125841,-0.00364211
5309,3.306,0.125841,-0.00364211
5310,3.307,0.125841,-0.00364211
5311,3.308,0.125841,-0.00364211
5312,3.309,0.125841,-0.00364211
5313,3.31,0.125841,-0.00364211
5314,3.311,0.125841,-0.00364211
5315,3.312,0.125841,-0.00538096
5316,3.313,0.125841,-0.00538096
5317,3.314,0.125841,-0.00538096
5318,3.315,0.125841,-0.00538096
5319,3.316,0.125841,-0.00538096
5320,3.317,0.125841,-0.00538096
5321,3.318,0.125841,-0.00538096
5322,3.319,0.125841,-0.00538096
5323,3.32,0.125841,-0.00538096
5324,3.321,0.125841,-0.00364211
5325,3.322,0.125841,-0.00364211
5326,3.323,0.125841,-0.00364211
5327,3.324,0.125841,-0.00364211
5328,3.325,0.125841,-0.00364211
5329,3.326,0.125841,-0.00364211
5330,3.327,0.125841,-0.00364211
5331,3.328,0.125841,-0.00364211
5332,3.329,0.125841,-0.00364211
5333,3.33,0.125841,-0.00364211
5334,3.331,0.125841,-0.00364211
5335,3.332,0.125841,-0.00538096
5336,3.333,0.125841,-0.00538096
5337,3.334,0.125841,-0.00538096
5338,3.335,0.125841,-0.00538096
5339,3.336,0.125841,-0.00538096
5340,3.337,0.125841,-0.00538096
5341,3.338,0.125841,-0.00538096
5342,3.339,0.125841,-0.00538096
5343,3.34,0.125841,-0.00364211
5344,3.341,0.125841,-0.00364211
5345,3.342,0.125841,-0.00364211
5346,3.343,0.125841,-0.00364211
5347,3.344,0.125841,-0.00364211
5348,3.345,0.125841,-0.00364211
5349,3.346,0.125841,-0.00364211
5350,3.347,0.125841,-0.00364211
5351,3.348,0.125841,-0.00364211
5352,3.349,0.125841,-0.00364211
5353,3.35,0.125841,-0.00364211
5354,3.351,0.125841,-0.00364211
5355,3.352,0.125841,-0.00538096
5356,3.353,0.125841,-0.00538096
5357,3.354,0.125841,-0.00538096
5358,3.355,0.125841,-0.00538096
5359,3.356,0.125841,-0.00538096
5360,3.357,0.125841,-0.00538096
5361,3.358,0.125841,-0.00538096
5362,3.359,0.125841,-0.00364211
5363,3.36,0.125841,-0.00364211
5364,3.361,0.125841,-0.00364211
5365,3.362,0.125841,-0.00364211
5366,3.363,0.125841,-0.00364211
5367,3.364,0.125841,-0.00364211
5368,3.365,0.125841,-0.00364211
5369,3.366,0.125841,-0.00364211
5370,3.367,0.125841,-0.00364211
5371,3.368,0.125841,-0.00364211
5372,3.369,0.125841,-0.00364211
5373,3.37,0.125841,-0.00364211
5374,3.371,0.125841,-0.00364211
5375,3.372,0.125841,-0.00538096
5376,3.373,0.125841,-0.00538096
5377,3.374,0.125841,-0.00538096
5378,3.375,0.125841,-0.00538096
5379,3.376,0.125841,-0.00538096
5380,3.377,0.125841,-0.00538096
5381,3.378,0.125841,-0.00364211
5382,3.379,0.125841,-0.00364211
5383,3.38,0.125841,-0.00364211
5384,3.381,0.125841,-0.00364211
5385,3.382,0.125841,-0.00364211
5386,3.383,0.125841,-0.00364211
5387,3.384,0.125841,-0.00364211
5388,3.385,0.125841,-0.00364211
5389,3.386,0.125841,-0.00364211
5390,3.387,0.125841,-0.00364211
5391,3.388,0.125841,-0.00364211
5392,3.389,0.125841,-0.00364211
5393,3.39,0.125841,-0.00364211
5394,3.391,0.125841,-0.00364211
5395,3.392,0.125841,-0.00538096
5396,3.393,0.125841,-0.00538096
5397,3.394,0.125841,-0.00538096
5398,3.395,0.125841,-0.00538096
5399,3.396,0.125841,-0.00538096
5400,3.397,0.125841,-0.00538096
5401,3.398,0.125841,-0.00538096
5402,3.399,0.125841,-0.00364211
5403,3.4,0.125841,-0.00364211
5404,3.401,0.125841,-0.00364211
5405,3.402,0.125841,-0.00364211
5406,3.403,0.125841,-0.00364211
5407,3.404,0.125841,-0.00364211
5408,3.405,0.125841,-0.00364211
5409,3.406,0.125841,-0.00364211
5410,3.407,0.125841,-0.00364211
5411,3.408,0.125841,-0.00364211
5412,3.409,0.125841,-0.00364211
5413,3.41,0.125841,-0.00364211
5414,3.411,0.125841,-0.00364211
5415,3.412,0.125841,-0.00538096
5416,3.413,0.125841,-0.00538096
5417,3.414,0.125841,-0.00538096
5418,3.415,0.125841,-0.00538096
5419,3.416,0.125841,-0.00538096
5420,3.417,0.125841,-0.00538096
5421,3.418,0.125841,-0.00538096
5422,3.419,0.125841,-0.00538096
5423,3.42,0.125841,-0.00364211
5424,3.421,0.125841,-0.00364211
5425,3.422,0.125841,-0.00364211
5426,3.423,0.125841,-0.00364211
5427,3.424,0.125841,-0.00364211
5428,3.425,0.125841,-0.00364211
5429,3.426,0.125841,-0.00364211
5430,3.427,0.125841,-0.00364211
5431,3.428,0.125841,-0.00364211
5432,3.429,0.125841,-0.00364211
5433,3.43,0.125841,-0.00364211
5434,3.431,0.125841,-0.00364211
5435,3.432,0.125841,-0.00538096
5436,3.433,0.125841,-0.00538096
5437,3.434,0.125841,-0.00538096
5438,3.435,0.125841,-0.00538096
5439,3.436,0.125841,-0.00538096
5440,3.437,0.125841,-0.00538096
5441,3.438,0.125841,-0.00538096
5442,3.439,0.125841,-0.00364211
5443,3.44,0.125841,-0.00364211
5444,3.441,0.125841,-0.00364211
5445,3.442,0.125841,-0.00364211
5446,3.443,0.125841,-0.00364211
5447,3.444,0.125841,-0.00364211
5448,3.445,0.125841,-0.00364211
5449,3.446,0.125841,-0.00364211
5450,3.447,0.125841,-0.00364211
5451,3.448,0.125841,-0.00364211
5452,3.449,0.125841,-0.00364211
5453,3.45,0.125841,-0.00364211
5454,3.451,0.125841,-0.00364211
5455,3.452,0.125841,-0.00538096
5456,3.453,0.125841,-0.00538096
5457,3.454,0.125841,-0.00538096
5458,3.455,0.125841,-0.00538096
5459,3.456,0.125841,-0.00538096
5460,3.457,0.125841,-0.00538096
5461,3.458,0.125841,-0.00364211
5462,3.459,0.125841,-0.00364211
5463,3.46,0.125841,-0.00364211
5464,3.461,0.125841,-0.00364211
5465,3.462,0.125841,-0.00364211
5466,3.463,0.125841,-0.00364211
5467,3.464,0.125841,-0.00364211
5468,3.465,0.125841,-0.00364211
5469,3.466,0.125841,-0.00364211
5470,3.467,0.125841,-0.00364211
5471,3.468,0.125841,-0.00364211
5472,3.469,0.125841,-0.00364211
5473,3.47,0.125841,-0.00364211
5474,3.471,0.125841,-0.00364211
5475,3.472,0.125841,-0.00538096
5476,3.473,0.125841,-0.00538096
5477,3.474,0.125841,-0.00538096
5478,3.475,0.125841,-0.00538096
5479,3.476,0.125841,-0.00538096
5480,3.477,0.125841,-0.00538096
5481,3.478,0.125841,-0.00364211
5482,3.479,0.125841,-0.00364211
5483,3.48,0.125841,-0.00364211
5484,3.481,0.125841,-0.00364211
5485,3.482,0.125841,-0.00364211
5486,3.483,0.125841,-0.00364211
5487,3.484,0.125841,-0.00364211
5488,3.485,0.125841,-0.00364211
5489,3.486,0.125841,-0.00364211
5490,3.487,0.125841,-0.00364211
5491,3.488,0.125841,-0.00364211
5492,3.489,0.125841,-0.00364211
5493,3.49,0.125841,-0.00364211
5494,3.491,0.125841,-0.00364211
5495,3.492,0.125841,-0.00538096
5496,3.493,0.125841,-0.00538096
5497,3.494,0.125841,-0.00538096
5498,3.495,0.125841,-0.00538096
5499,3.496,0.125841,-0.00538096
5500,3.497,0.125841,-0.00538096
5501,3.498,0.125841,-0.00538096
5502,3.499,0.125841,-0.00538096
5503,3.5,0.125841,-0.00538096
5504,3.501,0.125841,-0.00364211
5505,3.502,0.125841,-0.00364211
5506,3.503,0.125841,-0.00364211
5507,3.504,0.125841,-0.00364211
5508,3.505,0.125841,-0.00364211
5509,3.506,0.125841,-0.00364211
5510,3.507,0.125841,-0.00364211
5511,3.508,0.125841,-0.00364211
5512,3.509,0.125841,-0.00364211
5513,3.51,0.125841,-0.00364211
5514,3.511,0.125841,-0.00364211
5515,3.512,0.125841,-0.00538096
5516,3.513,0.125841,-0.00538096
5517,3.514,0.125841,-0.00538096
5518,3.515,0.125841,-0.00538096
5519,3.516,0.125841,-0.00538096
5520,3.517,0.125841,-0.00538096
5521,3.518,0.125841,-0.00364211
5522,3.519,0.125841,-0.00364211
5523,3.52,0.125841,-0.00364211
5524,3.521,0.125841,-0.00364211
5525,3.522,0.125841,-0.00364211
5526,3.523,0.125841,-0.00364211
5527,3.524,0.125841,-0.00364211
5528,3.525,0.125841,-0.00364211
5529,3.526,0.125841,-0.00364211
5530,3.527,0.125841,-0.00364211
5531,3.528,0.125841,-0.00364211
5532,3.529,0.125841,-0.00364211
5533,3.53,0.125841,-0.00364211
5534,3.531,0.125841,-0.00538096
5535,3.532,0.125841,-0.00538096
5536,3.533,0.125841,-0.00538096
5537,3.534,0.125841,-0.00538096
5538,3.535,0.125841,-0.00538096
5539,3.536,0.125841,-0.00538096
5540,3.537,0.125841,-0.00538096
5541,3.538,0.125841,-0.00538096
5542,3.539,0.125841,-0.00364211
5543,3.54,0.125841,-0.00538096
5544,3.541,0.125841,-0.00364211
5545,3.542,0.125841,-0.00364211
5546,3.543,0.125841,-0.00364211
5547,3.544,0.125841,-0.00364211
5548,3.545,0.125841,-0.00364211
5549,3.546,0.125841,-0.00364211
5550,3.547,0.125841,-0.00364211
5551,3.548,0.125841,-0.00364211
5552,3.549,0.125841,-0.00364211
5553,3.55,0.125841,-0.00364211
5554,3.551,0.125841,-0.00364211
5555,3.552,0.125841,-0.00538096
5556,3.553,0.125841,-0.00538096
5557,3.554,0.125841,-0.00538096
5558,3.555,0.125841,-0.00538096
5559,3.556,0.125841,-0.00538096
5560,3.557,0.125841,-0.00538096
5561,3.558,0.125841,-0.00538096
5562,3.559,0.125841,-0.00538096
5563,3.56,0.125841,-0.00538096
5564,3.561,0.125841,-0.00364211
5565,3.562,0.125841,-0.00364211
5566,3.563,0.125841,-0.00364211
5567,3.564,0.125841,-0.00364211
5568,3.565,0.125841,-0.00364211
5569,3.566,0.125841,-0.00364211
5570,3.567,0.125841,-0.00364211
5571,3.568,0.125841,-0.00364211
5572,3.569,0.125841,-0.00364211
5573,3.57,0.125841,-0.00364211
5574,3.571,0.125841,-0.00538096
5575,3.572,0.125841,-0.00538096
5576,3.573,0.125841,-0.00538096
5577,3.574,0.125841,-0.00538096
5578,3.575,0.125841,-0.00538096
5579,3.576,0.125841,-0.00538096
5580,3.577,0.125841,-0.00538096
5581,3.578,0.125841,-0.00538096
5582,3.579,0.125841,-0.00538096
5583,3.58,0.125841,-0.00538096
5584,3.581,0.125841,-0.00538096
5585,3.582,0.125841,-0.00364211
5586,3.583,0.125841,-0.00364211
5587,3.584,0.125841,-0.00538096
5588,3.585,0.125841,-0.00190326
5589,3.586,0.125841,-0.00364211
5590,3.587,0.125841,-0.00364211
5591,3.588,0.125841,-0.00364211
5592,3.589,0.125841,-0.00364211
5593,3.59,0.125841,-0.00538096
5594,3.591,0.125841,-0.00538096
5595,3.592,0.125841,-0.00538096
5596,3.593,0.125841,-0.00538096
5597,3.594,0.125841,-0.00538096
5598,3.595,0.125841,-0.00538096
5599,3.596,0.125841,-0.00538096
5600,3.597,0.125841,-0.00538096
5601,3.598,0.125841,-0.00538096
5602,3.599,0.125841,-0.00538096
5603,3.6,0.125841,-0.00538096
5604,3.601,0.125841,-0.00364211
5605,3.602,0.125841,-0.00538096
5606,3.603,0.125841,-0.00190326
5607,3.604,0.125841,-0.00364211
5608,3.605,0.125841,-0.00364211
5609,3.606,0.125841,-0.00364211
5610,3.607,0.125841,-0.00364211
5611,3.608,0.125841,-0.00364211
5612,3.609,0.125841,-0.00364211
5613,3.61,0.125841,-0.00364211
5614,3.611,0.125841,-0.00538096
5615,3.612,0.125841,-0.00538096
5616,3.613,0.125841,-0.00538096
5617,3.614,0.125841,-0.00538096
5618,3.615,0.125841,-0.00538096
5619,3.616,0.125841,-0.00538096
5620,3.617,0.125841,-0.00538096
5621,3.618,0.125841,-0.00538096
5622,3.619,0.125841,-0.00538096
5623,3.62,0.125841,-0.00538096
5624,3.621,0.125841,-0.00538096
5625,3.622,0.125841,-0.00538096
5626,3.623,0.125841,-0.00538096
5627,3.624,0.125841,-0.00364211
5628,3.625,0.125841,-0.00364211
5629,3.626,0.125841,-0.00364211
5630,3.627,0.125841,-0.00364211
5631,3.628,0.125841,-0.00364211
5632,3.629,0.125841,-0.00364211
5633,3.63,0.125841,-0.00538096
5634,3.631,0.125841,-0.00538096
5635,3.632,0.125841,-0.00538096
5636,3.633,0.125841,-0.00538096
5637,3.634,0.125841,-0.00538096
5638,3.635,0.125841,-0.00538096
5639,3.636,0.125841,-0.00538096
5640,3.637,0.125841,-0.00538096
5641,3.638,0.125841,-0.00538096
5642,3.639,0.125841,-0.00538096
5643,3.64,0.125841,-0.00538096
5644,3.641,0.125841,-0.00538096
5645,3.642,0.125841,-0.00364211
5646,3.643,0.125841,-0.00538096
5647,3.644,0.125841,-0.00364211
5648,3.645,0.125841,-0.00364211
5649,3.646,0.125841,-0.00364211
5650,3.647,0.125841,-0.00364211
5651,3.648,0.125841,-0.00364211
5652,3.649,0.125841,-0.00364211
5653,3.65,0.125841,-0.00364211
5654,3.651,0.125841,-0.00538096
5655,3.652,0.125841,-0.00538096
5656,3.653,0.125841,-0.00538096
5657,3.654,0.125841,-0.00538096
5658,3.655,0.125841,-0.00538096
5659,3.656,0.125841,-0.00538096
5660,3.657,0.125841,-0.00538096
5661,3.658,0.125841,-0.00538096
5662,3.659,0.125841,-0.00538096
5663,3.66,0.125841,-0.00364211
5664,3.661,0.125841,-0.00364211
5665,3.662,0.125841,-0.00538096
5666,3.663,0.125841,-0.00190326
5667,3.664,0.125841,-0.00364211
5668,3.665,0.125841,-0.00364211
5669,3.666,0.125841,-0.00364211
5670,3.667,0.125841,-0.00364211
5671,3.668,0.125841,-0.00364211
5672,3.669,0.125841,-0.00364211
5673,3.67,0.125841,-0.00364211
5674,3.671,0.125841,-0.00538096
5675,3.672,0.125841,-0.00538096
5676,3.673,0.125841,-0.00538096
5677,3.674,0.125841,-0.00538096
5678,3.675,0.125841,-0.00538096
5679,3.676,0.125841,-0.00538096
5680,3.677,0.125841,-0.00538096
5681,3.678,0.125841,-0.00538096
5682,3.679,0.125841,-0.00538096
5683,3.68,0.125841,-0.00538096
5684,3.681,0.125841,-0.00538096
5685,3.682,0.125841,-0.00364211
5686,3.683,0.125841,-0.00364211
5687,3.684,0.125841,-0.00364211
5688,3.685,0.125841,-0.00364211
5689,3.686,0.125841,-0.00364211
5690,3.687,0.125841,-0.00364211
5691,3.688,0.125841,-0.00364211
5692,3.689,0.125841,-0.00364211
5693,3.69,0.125841,-0.00364211
5694,3.691,0.125841,-0.00364211
5695,3.692,0.125841,-0.00538096
5696,3.693,0.125841,-0.00538096
5697,3.694,0.125841,-0.00538096
5698,3.695,0.125841,-0.00538096
5699,3.696,0.125841,-0.00538096
5700,3.697,0.125841,-0.00538096
5701,3.698,0.125841,-0.00538096
5702,3.699,0.125841,-0.00364211
5703,3.7,0.125841,-0.00364211
5704,3.701,0.125841,-0.00364211
5705,3.702,0.125841,-0.00364211
5706,3.703,0.125841,-0.00364211
5707,3.704,0.125841,-0.00364211
5708,3.705,0.125841,-0.00364211
5709,3.706,0.125841,-0.00364211
5710,3.707,0.125841,-0.00364211
5711,3.708,0.125841,-0.00364211
5712,3.709,0.125841,-0.00364211
5713,3.71,0.125841,-0.00364211
5714,3.711,0.125841,-0.00538096
5715,3.712,0.125841,-0.00538096
5716,3.713,0.125841,-0.00538096
5717,3.714,0.125841,-0.00538096
5718,3.715,0.125841,-0.00538096
5719,3.716,0.125841,-0.00538096
5720,3.717,0.125841,-0.00538096
5721,3.718,0.125841,-0.00538096
5722,3.719,0.125841,-0.00538096
5723,3.72,0.125841,-0.00538096
5724,3.721,0.125841,-0.00364211
5725,3.722,0.125841,-0.00364211
5726,3.723,0.125841,-0.00364211
5727,3.724,0.125841,-0.00364211
5728,3.725,0.125841,-0.00364211
5729,3.726,0.125841,-0.00364211
5730,3.727,0.125841,-0.00364211
5731,3.728,0.125841,-0.00364211
5732,3.729,0.125841,-0.00364211
5733,3.73,0.125841,-0.00364211
5734,3.731,0.125841,-0.00538096
5735,3.732,0.125841,-0.00538096
5736,3.733,0.125841,-0.00538096
5737,3.734,0.125841,-0.00538096
5738,3.735,0.125841,-0.00538096
5739,3.736,0.125841,-0.00538096
5740,3.737,0.125841,-0.00538096
5741,3.738,0.125841,-0.00538096
5742,3.739,0.125841,-0.00538096
5743,3.74,0.125841,-0.00364211
5744,3.741,0.125841,-0.00364211
5745,3.742,0.125841,-0.00364211
5746,3.743,0.125841,-0.00364211
5747,3.744,0.125841,-0.00364211
5748,3.745,0.125841,-0.00364211
5749,3.746,0.125841,-0.00364211
5750,3.747,0.125841,-0.00364211
5751,3.748,0.125841,-0.00364211
5752,3.749,0.125841,-0.00364211
5753,3.75,0.125841,-0.00364211
5754,3.751,0.125841,-0.00538096
5755,3.752,0.125841,-0.00538096
5756,3.753,0.125841,-0.00538096
5757,3.754,0.125841,-0.00538096
5758,3.755,0.125841,-0.00538096
5759,3.756,0.125841,-0.00538096
5760,3.757,0.125841,-0.00538096
5761,3.758,0.125841,-0.00538096
5762,3.759,0.125841,-0.00364211
5763,3.76,0.125841,-0.00364211
5764,3.761,0.125841,-0.00364211
5765,3.762,0.125841,-0.00364211
5766,3.763,0.125841,-0.00364211
5767,3.764,0.125841,-0.00364211
5768,3.765,0.125841,-0.00364211
5769,3.766,0.125841,-0.00364211
5770,3.767,0.125841,-0.00364211
5771,3.768,0.125841,-0.00364211
5772,3.769,0.125841,-0.00364211
5773,3.77,0.125841,-0.00364211
5774,3.771,0.125841,-0.00538096
5775,3.772,0.125841,-0.00538096
5776,3.773,0.125841,-0.00538096
5777,3.774,0.125841,-0.00538096
5778,3.775,0.125841,-0.00538096
5779,3.776,0.125841,-0.00538096
5780,3.777,0.125841,-0.00538096
5781,3.778,0.125841,-0.00538096
5782,3.779,0.125841,-0.00538096
5783,3.78,0.125841,-0.00538096
5784,3.781,0.125841,-0.00538096
5785,3.782,0.125841,-0.00538096
5786,3.783,0.125841,-0.00364211
5787,3.784,0.125841,-0.00364211
5788,3.785,0.125841,-0.00364211
5789,3.786,0.125841,-0.00364211
5790,3.787,0.125841,-0.00364211
5791,3.788,0.125841,-0.00364211
5792,3.789,0.125841,-0.00364211
5793,3.79,0.125841,-0.00538096
5794,3.791,0.125841,-0.00538096
5795,3.792,0.125841,-0.00538096
5796,3.793,0.125841,-0.00538096
